"gender","coronaVirus","postalCode","loneliness","diarrhea","userId","insomnia","limbPain","coughing","generalHealth","soreThroat","temperature","runnyNose","headache","id","numberOfContacts","timestamp","yearOfBirth",
"2", "1", "67100", "2", "2", "Dali", "2", "2", "2", "3", "1", "2", "2", "2", "519-42-7491", "268", "1584829833544", "1993", 
"2", "2", "52202", "4", "2", "Botticelli", "5", "1", "2", "3", "1", "1", "2", "1", "247-17-1276", "204", "1584829691857", "1980", 
"3", "2", "69166", "4", "2", "Gauguin", "4", "2", "2", "4", "2", "1", "2", "3", "484-07-5512", "101", "1584829263781", "1986", 
"3", "2", "79651", "5", "2", "Caravaggio", "3", "2", "3", "3", "2", "2", "1", "2", "211-03-7734", "517", "1584828886093", "1999", 
"2", "2", "76604", "1", "1", "Bernini", "4", "1", "1", "1", "2", "2", "1", "1", "467-24-6251", "146", "1584829221764", "1965", 
"1", "1", "96932", "3", "2", "Michelangelo", "4", "1", "1", "2", "2", "2", "1", "2", "752-14-9107", "156", "1584828956246", "1996", 
"2", "2", "84257", "5", "1", "Da Vinci", "3", "1", "2", "4", "2", "1", "2", "2", "859-74-5494", "493", "1584829167754", "1964", 
"1", "1", "17741", "4", "1", "Joan Miro", "3", "3", "1", "5", "1", "2", "2", "1", "862-35-4692", "123", "1584830185214", "1965", 
"2", "2", "27328", "3", "2", "Rubens", "5", "1", "1", "4", "2", "2", "1", "1", "220-12-9560", "366", "1584830170682", "1981", 
"1", "3", "45207", "2", "2", "Da Vinci", "2", "3", "1", "3", "1", "2", "1", "2", "123-21-6493", "799", "1584829456425", "2002", 
"1", "2", "17586", "3", "2", "Donatello", "3", "2", "2", "4", "1", "2", "2", "1", "550-10-5691", "375", "1584828927474", "1980", 
"2", "1", "85295", "4", "1", "Dali", "4", "2", "2", "1", "2", "2", "2", "1", "738-01-1065", "307", "1584829170639", "1968", 
"1", "2", "36397", "5", "2", "Rembrandt", "4", "1", "2", "2", "2", "1", "1", "1", "083-23-9452", "696", "1584829640739", "1982", 
"1", "1", "17475", "2", "1", "Botticelli", "2", "1", "1", "2", "1", "2", "2", "2", "583-43-9344", "112", "1584828935381", "1993", 
"2", "2", "14870", "2", "2", "El Greco", "3", "2", "2", "5", "2", "1", "1", "1", "102-30-8177", "342", "1584829430935", "1963", 
"2", "2", "55986", "4", "2", "Seurat", "3", "2", "1", "3", "3", "2", "1", "1", "279-68-2676", "202", "1584830215094", "2001", 
"2", "2", "82717", "4", "2", "Munch", "2", "2", "2", "2", "1", "2", "2", "3", "675-90-6363", "411", "1584829082055", "1962", 
"1", "2", "49540", "1", "2", "Kahlo", "4", "1", "1", "2", "2", "1", "2", "1", "278-37-1969", "753", "1584830156754", "1986", 
"1", "1", "89341", "2", "2", "Cezanne", "2", "2", "2", "4", "1", "2", "1", "1", "336-85-6953", "873", "1584829731596", "1997", 
"2", "2", "23150", "2", "1", "Cezanne", "5", "1", "2", "3", "1", "2", "3", "2", "829-58-5410", "856", "1584830000838", "1993", 
"1", "1", "20503", "4", "2", "El Greco", "4", "1", "2", "2", "1", "2", "2", "3", "891-41-8291", "689", "1584830034023", "1971", 
"2", "2", "89409", "2", "2", "Diego Rivera", "3", "3", "3", "2", "2", "1", "1", "2", "556-53-9204", "574", "1584829425515", "2003", 
"3", "2", "83669", "4", "2", "Da Vinci", "3", "2", "2", "1", "1", "2", "2", "2", "407-49-4948", "763", "1584829452483", "1955", 
"1", "2", "96031", "2", "2", "Titian", "1", "1", "2", "5", "1", "2", "2", "3", "245-20-5381", "182", "1584829731551", "1952", 
"3", "2", "73030", "3", "2", "Picasso", "5", "3", "1", "3", "2", "3", "3", "2", "363-31-6487", "575", "1584829678789", "1982", 
"1", "1", "24550", "1", "2", "Bernini", "1", "2", "1", "1", "1", "1", "2", "2", "562-14-2515", "387", "1584828955465", "1984", 
"3", "1", "25231", "4", "2", "Matisse", "3", "2", "1", "3", "2", "1", "1", "2", "556-41-2568", "978", "1584829541653", "1968", 
"2", "2", "20158", "3", "2", "Botticelli", "2", "3", "1", "3", "2", "1", "2", "1", "643-35-3467", "35", "1584829776765", "1982", 
"1", "2", "45199", "4", "1", "Donatello", "5", "2", "2", "2", "3", "2", "2", "2", "688-11-5932", "876", "1584829048732", "2003", 
"2", "2", "44358", "2", "1", "Bernini", "5", "1", "2", "5", "2", "2", "2", "2", "711-53-0212", "827", "1584829153483", "1972", 
"2", "2", "50935", "1", "1", "Botticelli", "3", "1", "2", "2", "1", "2", "1", "2", "561-07-5124", "198", "1584829176808", "1968", 
"2", "2", "72164", "4", "2", "Michelangelo", "3", "1", "2", "5", "1", "3", "2", "1", "129-13-7095", "68", "1584828875300", "1978", 
"1", "1", "52335", "4", "2", "Durer", "5", "2", "2", "5", "2", "1", "2", "3", "543-45-8882", "682", "1584830026729", "1961", 
"2", "2", "88820", "3", "1", "Bernini", "5", "1", "2", "2", "1", "3", "2", "1", "882-50-5130", "596", "1584829951912", "1964", 
"2", "2", "41990", "4", "1", "Matisse", "2", "1", "3", "3", "2", "2", "2", "1", "443-17-8036", "657", "1584829244395", "1964", 
"1", "1", "54360", "3", "1", "Magritte", "4", "2", "1", "3", "3", "2", "3", "2", "785-23-4779", "229", "1584828880266", "1998", 
"2", "2", "24436", "5", "1", "Ansel Adams", "3", "3", "2", "5", "2", "2", "2", "2", "812-31-3718", "565", "1584830228549", "1953", 
"2", "2", "10626", "4", "1", "Joan Miro", "3", "2", "2", "4", "2", "1", "1", "1", "123-56-2724", "276", "1584830170703", "1962", 
"3", "2", "48388", "4", "2", "El Greco", "2", "1", "2", "3", "2", "2", "2", "2", "748-63-8996", "610", "1584829386243", "1974", 
"2", "1", "50949", "3", "1", "Caravaggio", "2", "2", "3", "3", "2", "2", "2", "2", "610-67-9781", "810", "1584829013656", "2002", 
"2", "2", "96739", "2", "2", "Edward Hopper", "4", "1", "2", "3", "1", "1", "2", "2", "422-58-5219", "163", "1584830142724", "1956", 
"3", "2", "33043", "5", "1", "Edward Hopper", "3", "2", "1", "2", "1", "3", "2", "2", "352-58-4241", "572", "1584829457925", "1951", 
"2", "3", "37773", "2", "2", "Diego Rivera", "1", "1", "1", "5", "1", "3", "1", "2", "086-13-4368", "185", "1584828953748", "1982", 
"2", "1", "75905", "4", "1", "Warhol", "4", "2", "2", "2", "2", "2", "2", "1", "811-55-6246", "182", "1584829058526", "1970", 
"1", "2", "35143", "2", "2", "Titian", "3", "3", "1", "4", "2", "2", "1", "2", "698-23-3903", "874", "1584829683444", "1975", 
"2", "1", "20571", "3", "2", "Picasso", "5", "2", "2", "2", "1", "1", "1", "2", "611-21-8078", "852", "1584829969515", "1965", 
"2", "2", "56768", "5", "1", "Pissarro", "1", "2", "2", "4", "2", "2", "2", "2", "130-75-9848", "495", "1584829287101", "1982", 
"2", "1", "96791", "3", "2", "Donatello", "5", "2", "1", "2", "1", "2", "3", "2", "293-25-2218", "498", "1584829433865", "1994", 
"2", "1", "27837", "3", "2", "Manet", "3", "3", "1", "3", "2", "2", "1", "2", "490-51-9165", "971", "1584829143501", "1963", 
"2", "1", "56496", "2", "2", "Bernini", "4", "2", "2", "2", "1", "3", "1", "2", "062-86-6566", "800", "1584828943351", "1956", 
"2", "1", "42480", "4", "1", "Diego Rivera", "5", "2", "1", "4", "2", "2", "2", "2", "290-62-1243", "847", "1584828906395", "2001", 
"2", "2", "31482", "2", "2", "El Greco", "3", "2", "2", "5", "1", "2", "2", "1", "796-20-6211", "56", "1584830075416", "1994", 
"2", "1", "59751", "5", "2", "Cezanne", "4", "2", "2", "2", "2", "2", "2", "3", "684-58-7643", "233", "1584829138510", "1976", 
"2", "2", "46347", "5", "1", "Joan Miro", "2", "2", "2", "2", "2", "2", "2", "2", "512-13-3893", "88", "1584828897526", "1992", 
"3", "2", "43680", "5", "2", "Donatello", "4", "1", "2", "4", "2", "2", "2", "3", "055-51-0385", "49", "1584828893719", "1990", 
"3", "2", "28560", "3", "2", "Degas", "2", "2", "3", "5", "2", "2", "2", "1", "546-14-9565", "207", "1584828873797", "1959", 
"2", "1", "29578", "4", "2", "Diego Rivera", "4", "1", "2", "2", "1", "3", "2", "1", "312-58-1943", "766", "1584830104593", "1986", 
"2", "2", "31420", "3", "1", "El Greco", "5", "2", "2", "5", "2", "2", "1", "1", "698-33-1416", "921", "1584829758323", "1992", 
"1", "2", "33335", "2", "2", "Klimt", "2", "2", "2", "3", "2", "2", "1", "1", "894-31-3041", "43", "1584829560466", "1964", 
"3", "2", "90899", "3", "2", "Caravaggio", "5", "2", "2", "2", "1", "1", "1", "1", "301-21-1518", "745", "1584829500845", "1951", 
"3", "2", "54962", "2", "1", "Vincent", "5", "2", "1", "3", "1", "1", "2", "3", "658-19-7561", "955", "1584828875362", "1997", 
"2", "1", "68451", "3", "2", "Kahlo", "3", "1", "2", "2", "2", "3", "3", "2", "569-17-9024", "379", "1584829775217", "1994", 
"1", "3", "20636", "3", "2", "Rembrandt", "2", "2", "2", "3", "2", "1", "2", "2", "188-66-5949", "208", "1584829081876", "1974", 
"2", "1", "81732", "4", "2", "Manet", "5", "2", "1", "2", "3", "2", "3", "1", "468-66-5745", "549", "1584829739433", "1990", 
"2", "2", "19775", "5", "2", "Magritte", "2", "2", "3", "3", "1", "1", "1", "2", "630-98-8842", "7", "1584829258665", "1956", 
"2", "3", "39676", "4", "2", "Kahlo", "3", "2", "2", "4", "2", "2", "2", "2", "641-31-9172", "410", "1584829704884", "1980", 
"2", "2", "78536", "3", "2", "Magritte", "3", "1", "2", "2", "1", "3", "3", "2", "676-44-3073", "389", "1584829838561", "1995", 
"1", "1", "90235", "1", "1", "Donatello", "1", "3", "2", "5", "2", "3", "2", "2", "762-54-4493", "963", "1584829048688", "1962", 
"2", "2", "74136", "4", "2", "Joan Miro", "3", "1", "1", "5", "1", "2", "2", "2", "220-88-9741", "552", "1584830187329", "1968", 
"1", "2", "97648", "5", "2", "Diego Rivera", "2", "1", "1", "3", "2", "3", "3", "2", "482-10-0415", "552", "1584829368644", "1959", 
"2", "1", "77868", "2", "2", "Gauguin", "2", "2", "2", "2", "1", "2", "1", "1", "694-55-3725", "89", "1584830118971", "1977", 
"2", "1", "94193", "4", "2", "Pissarro", "5", "1", "1", "5", "2", "2", "2", "2", "550-45-2891", "387", "1584829735945", "1985", 
"2", "3", "76470", "4", "2", "Rubens", "3", "2", "2", "4", "2", "3", "2", "2", "628-19-6128", "577", "1584830130624", "1986", 
"1", "2", "45691", "2", "2", "Donatello", "2", "1", "3", "1", "2", "1", "2", "3", "203-78-7974", "870", "1584828881991", "1989", 
"2", "3", "36073", "2", "2", "Matisse", "4", "1", "2", "3", "3", "2", "1", "2", "532-91-2675", "335", "1584828904542", "1962", 
"3", "2", "58300", "5", "2", "Renoir", "3", "1", "1", "3", "2", "1", "2", "2", "274-35-8090", "813", "1584829691796", "1989", 
"3", "1", "55174", "5", "1", "Botticelli", "2", "1", "2", "4", "3", "2", "2", "2", "337-14-3960", "594", "1584829952063", "2000", 
"1", "1", "13869", "3", "2", "Pissarro", "3", "2", "2", "2", "3", "3", "2", "1", "761-69-5751", "498", "1584829253320", "1998", 
"2", "3", "58992", "5", "2", "Picasso", "4", "2", "2", "3", "1", "2", "3", "2", "431-95-0339", "877", "1584830135186", "1978", 
"2", "2", "50341", "2", "1", "Titian", "4", "2", "2", "5", "2", "2", "1", "2", "553-97-7944", "279", "1584830130923", "2003", 
"1", "2", "15465", "4", "2", "Rubens", "4", "1", "1", "2", "1", "2", "2", "1", "261-33-0608", "171", "1584829499188", "1951", 
"2", "2", "11001", "4", "2", "Donatello", "2", "2", "2", "3", "1", "2", "1", "2", "443-73-2834", "776", "1584828889534", "1987", 
"2", "2", "20615", "3", "1", "Renoir", "5", "2", "2", "2", "3", "1", "2", "1", "701-39-8506", "327", "1584830185011", "1969", 
"2", "2", "95252", "2", "2", "Vincent", "2", "2", "1", "5", "2", "3", "2", "2", "604-55-7816", "93", "1584829194039", "1951", 
"3", "2", "87498", "2", "2", "Pollock", "3", "2", "2", "2", "2", "2", "3", "2", "264-61-0267", "381", "1584828908996", "1984", 
"2", "3", "45275", "2", "2", "Caravaggio", "4", "2", "2", "5", "2", "1", "2", "3", "326-33-6646", "739", "1584828881456", "1992", 
"2", "2", "69626", "4", "2", "Gauguin", "2", "1", "1", "4", "2", "2", "2", "1", "574-41-4908", "782", "1584828933414", "1986", 
"2", "1", "42600", "4", "2", "Michelangelo", "4", "2", "3", "2", "2", "2", "2", "1", "772-12-5629", "978", "1584830153973", "1991", 
"2", "1", "35122", "2", "2", "Pollock", "1", "1", "2", "1", "2", "2", "2", "1", "840-82-5516", "868", "1584830218679", "2004", 
"3", "2", "16522", "5", "1", "Degas", "4", "2", "2", "5", "3", "2", "2", "1", "018-87-7986", "709", "1584829379785", "1991", 
"2", "3", "74746", "5", "2", "Rothko", "3", "2", "2", "1", "3", "2", "2", "3", "534-81-8244", "885", "1584829834988", "1982", 
"2", "1", "13750", "2", "2", "Winslow Homer", "4", "3", "2", "4", "2", "2", "1", "2", "514-04-7833", "262", "1584830199207", "1981", 
"2", "2", "18129", "2", "2", "Monet", "2", "2", "3", "2", "2", "1", "1", "2", "267-86-9133", "472", "1584829643490", "1978", 
"2", "1", "64541", "4", "2", "Munch", "3", "1", "2", "4", "1", "1", "2", "2", "058-76-2117", "875", "1584828921431", "1965", 
"3", "2", "37737", "2", "1", "Da Vinci", "2", "3", "1", "4", "1", "2", "2", "3", "464-24-5199", "461", "1584828910103", "2004", 
"1", "3", "98477", "3", "2", "Kahlo", "1", "2", "2", "3", "1", "2", "1", "2", "616-89-1572", "916", "1584829669467", "1975", 
"2", "1", "20028", "2", "1", "Raphael", "3", "2", "2", "4", "3", "1", "2", "2", "790-73-2517", "527", "1584829460476", "1969", 
"2", "1", "64298", "2", "2", "Seurat", "5", "2", "2", "3", "2", "2", "2", "2", "301-12-9902", "51", "1584829262726", "1997", 
"3", "2", "80997", "1", "2", "Kandinsky", "1", "2", "1", "5", "1", "2", "1", "2", "470-48-5709", "672", "1584829991921", "1958", 
"1", "2", "99269", "4", "2", "Munch", "2", "2", "1", "5", "1", "2", "2", "2", "850-95-1121", "116", "1584829410182", "1990", 
"2", "1", "25252", "2", "2", "El Greco", "3", "2", "2", "3", "1", "2", "2", "2", "850-55-5109", "186", "1584828967155", "2004", 
"2", "2", "65769", "2", "2", "Edward Hopper", "4", "1", "2", "5", "1", "2", "1", "1", "114-19-5426", "262", "1584830156640", "1984", 
"1", "1", "98423", "2", "1", "Dali", "2", "3", "1", "2", "2", "1", "1", "1", "612-80-6744", "518", "1584829481715", "1964", 
"2", "2", "59310", "4", "2", "Rothko", "2", "1", "2", "5", "2", "1", "2", "2", "744-20-9283", "13", "1584829938497", "1987", 
"1", "2", "23831", "3", "1", "Munch", "3", "2", "2", "4", "2", "2", "2", "2", "700-50-2645", "418", "1584829262395", "1976", 
"2", "2", "84350", "4", "2", "Da Vinci", "1", "2", "2", "2", "2", "1", "1", "1", "350-88-5443", "88", "1584830082209", "1972", 
"2", "2", "70578", "3", "2", "Vettriano", "2", "2", "3", "3", "1", "1", "1", "2", "817-64-2385", "358", "1584828944364", "1953", 
"2", "2", "95909", "3", "1", "Cassatt", "3", "2", "2", "1", "2", "1", "2", "2", "277-01-9658", "216", "1584830187435", "2003", 
"2", "2", "28331", "4", "1", "Magritte", "1", "1", "2", "1", "2", "1", "1", "2", "648-14-4857", "920", "1584830115804", "1997", 
"1", "2", "95496", "2", "1", "Donatello", "1", "2", "2", "5", "2", "2", "3", "2", "824-78-1291", "537", "1584829716213", "1958", 
"2", "2", "60058", "3", "2", "Michelangelo", "2", "2", "2", "2", "2", "2", "1", "2", "316-16-9406", "63", "1584829256846", "1970", 
"1", "2", "93286", "4", "2", "Bernini", "4", "2", "3", "3", "2", "2", "2", "2", "507-87-0160", "875", "1584830087193", "1979", 
"2", "1", "90321", "1", "1", "Paul Klee", "3", "1", "2", "2", "3", "2", "2", "1", "143-22-2521", "753", "1584828903090", "1990", 
"2", "2", "11918", "2", "2", "Titian", "2", "1", "2", "3", "2", "2", "2", "2", "673-22-6690", "393", "1584828931762", "1952", 
"2", "3", "31021", "5", "2", "Kandinsky", "5", "2", "2", "4", "2", "2", "2", "1", "229-57-3137", "645", "1584829270014", "1957", 
"2", "2", "34739", "2", "2", "Magritte", "3", "1", "2", "5", "1", "2", "1", "2", "817-22-4854", "316", "1584828904469", "1988", 
"2", "2", "96137", "2", "2", "Donatello", "2", "3", "2", "5", "2", "2", "1", "2", "345-11-0164", "839", "1584829173625", "2001", 
"2", "3", "86100", "5", "2", "Chagall", "2", "2", "2", "3", "1", "2", "2", "2", "765-97-0973", "576", "1584828876475", "1998", 
"3", "2", "43444", "4", "2", "Botticelli", "4", "2", "2", "2", "2", "2", "3", "1", "781-18-8985", "100", "1584830048155", "1992", 
"1", "1", "82530", "4", "2", "Joan Miro", "2", "2", "1", "2", "1", "3", "1", "2", "032-23-5738", "327", "1584829464485", "1976", 
"3", "2", "18140", "2", "2", "Pissarro", "5", "2", "2", "1", "3", "2", "3", "1", "039-58-7323", "759", "1584829994697", "1960", 
"3", "3", "27844", "5", "2", "Kandinsky", "4", "1", "2", "4", "2", "2", "2", "1", "493-89-6625", "501", "1584829186600", "1985", 
"2", "2", "43657", "5", "2", "Titian", "4", "2", "1", "2", "2", "1", "2", "2", "582-13-5331", "546", "1584829531975", "1971", 
"1", "2", "50355", "4", "2", "Caravaggio", "5", "3", "2", "5", "2", "2", "2", "2", "843-73-0246", "632", "1584829671982", "1998", 
"2", "1", "49178", "2", "2", "Vincent", "2", "2", "2", "3", "1", "2", "2", "1", "562-68-7427", "164", "1584829339581", "1954", 
"1", "1", "97667", "2", "1", "Vincent", "4", "2", "2", "4", "2", "2", "3", "2", "377-19-8192", "391", "1584828944962", "1980", 
"2", "1", "96873", "5", "1", "Paul Klee", "2", "1", "2", "3", "3", "2", "1", "2", "812-09-4020", "956", "1584829683350", "1972", 
"1", "1", "59640", "3", "2", "Renoir", "3", "2", "2", "3", "3", "3", "2", "2", "532-85-7078", "269", "1584829304063", "1991", 
"1", "2", "23173", "2", "1", "Picasso", "2", "2", "2", "4", "2", "2", "2", "3", "764-82-1916", "279", "1584829188284", "1958", 
"2", "1", "14865", "5", "2", "Pissarro", "5", "2", "2", "5", "3", "1", "2", "3", "104-60-6034", "960", "1584829682091", "1995", 
"2", "2", "49889", "2", "1", "Paul Klee", "2", "3", "1", "4", "1", "3", "2", "3", "811-21-9395", "381", "1584828912691", "1993", 
"1", "2", "37416", "2", "1", "Vettriano", "3", "2", "1", "3", "2", "2", "3", "1", "516-42-1746", "435", "1584830094950", "1982", 
"2", "2", "77543", "4", "2", "Caravaggio", "2", "2", "2", "4", "2", "2", "1", "2", "806-37-1600", "236", "1584829944220", "1951", 
"3", "2", "56856", "4", "2", "Matisse", "1", "1", "2", "5", "1", "2", "2", "2", "017-71-4151", "663", "1584829029844", "1985", 
"2", "2", "53588", "2", "2", "Botticelli", "2", "3", "2", "5", "1", "1", "3", "1", "053-87-6717", "680", "1584829095304", "1976", 
"2", "2", "50225", "3", "2", "Botticelli", "4", "1", "2", "5", "2", "1", "2", "2", "144-65-6647", "435", "1584829674396", "1988", 
"1", "2", "50448", "5", "1", "Picasso", "4", "2", "1", "4", "2", "2", "2", "2", "888-85-3311", "37", "1584829790305", "2003", 
"2", "2", "80091", "5", "2", "Edward Hopper", "4", "2", "2", "1", "1", "2", "2", "2", "671-14-0265", "263", "1584829104676", "2000", 
"1", "2", "60764", "2", "1", "Vettriano", "1", "2", "2", "4", "2", "2", "3", "2", "165-88-7099", "763", "1584830240785", "1953", 
"2", "2", "15400", "4", "2", "Vincent", "2", "3", "2", "2", "1", "3", "2", "1", "522-28-1682", "16", "1584830121844", "1989", 
"3", "1", "53363", "5", "2", "Da Vinci", "4", "2", "3", "5", "1", "1", "2", "2", "885-23-3326", "360", "1584829138484", "1971", 
"2", "3", "70651", "2", "2", "Kahlo", "5", "2", "3", "2", "2", "2", "2", "2", "079-72-3075", "405", "1584829585245", "1969", 
"2", "1", "97629", "4", "1", "Gauguin", "3", "2", "1", "1", "3", "2", "2", "2", "043-13-0041", "784", "1584829170566", "1989", 
"3", "2", "65924", "4", "2", "Magritte", "3", "2", "1", "5", "1", "2", "2", "2", "406-27-7026", "809", "1584829762092", "1998", 
"1", "1", "91312", "2", "2", "Seurat", "5", "3", "2", "4", "3", "3", "2", "3", "439-13-0291", "93", "1584830160072", "1958", 
"2", "3", "55538", "4", "1", "Matisse", "5", "3", "2", "4", "2", "1", "2", "2", "391-50-4740", "631", "1584830002396", "1997", 
"2", "2", "68736", "2", "1", "Rubens", "4", "2", "1", "3", "2", "2", "2", "2", "042-54-1102", "881", "1584829851274", "1975", 
"3", "1", "52710", "2", "2", "Rembrandt", "4", "2", "1", "4", "3", "2", "2", "2", "436-47-1349", "638", "1584829802455", "1996", 
"2", "1", "63463", "4", "2", "Botticelli", "1", "2", "2", "4", "2", "2", "2", "2", "159-31-1592", "345", "1584828925732", "1952", 
"2", "3", "28792", "3", "2", "Bernini", "2", "3", "2", "3", "2", "2", "2", "2", "456-25-0774", "643", "1584829289928", "1956", 
"2", "2", "71790", "2", "2", "El Greco", "2", "2", "1", "5", "2", "2", "2", "2", "088-62-6620", "806", "1584829991987", "1992", 
"2", "1", "36648", "2", "2", "Joan Miro", "2", "1", "2", "4", "2", "2", "3", "2", "190-50-9343", "333", "1584830153952", "1992", 
"2", "2", "51599", "3", "2", "Paul Klee", "2", "1", "1", "4", "2", "2", "2", "1", "403-06-3421", "933", "1584829156617", "1966", 
"1", "1", "94510", "4", "2", "El Greco", "1", "2", "1", "4", "1", "1", "2", "2", "836-68-5116", "973", "1584828903910", "1979", 
